"Factor","Items","Estimator.x","CFI.x","TLI.x","RMSEA.x","SRMR.x","Item_Count.x","Estimator.y","CFI.y","TLI.y","RMSEA.y","SRMR.y","Item_Count.y"
"F5","v33,v37,v38,v39,v40,v41","MLR",0.978996568072245,0.964994280120408,0.0728118261290648,0.0293738002925782,6,"WLSMV",0.999535072518009,0.999225120863349,0.0319176866556954,0.0270136963590326,6
"F5","v33,v37,v38,v39,v40,v41","MLR",0.978996568072245,0.964994280120408,0.0728118261290648,0.0293738002925782,6,"MLR",0.980276881724607,0.967128136207678,0.0774409555396037,0.0277812719661177,6
"F5","v33,v37,v38,v39,v40,v41","WLSMV",0.997601698842231,0.996002831403719,0.0580306424864575,0.0356115597837479,6,"WLSMV",0.999535072518009,0.999225120863349,0.0319176866556954,0.0270136963590326,6
"F5","v33,v37,v38,v39,v40,v41","WLSMV",0.997601698842231,0.996002831403719,0.0580306424864575,0.0356115597837479,6,"MLR",0.980276881724607,0.967128136207678,0.0774409555396037,0.0277812719661177,6
"F5","v33,v37,v38,v39,v40,v41,v42","WLSMV",0.99475121841008,0.992126827615119,0.0752732374736724,0.0471225507415369,7,"WLSMV",0.996957945020107,0.99543691753016,0.0778335866670855,0.0447428616820333,7
"F5","v33,v37,v38,v39,v40,v41,v42,v44","MLR",0.961708766530244,0.946392273142341,0.076810269556588,0.0390414233276538,8,"WLSMV",0.996520413567954,0.995128578995135,0.0796752573914141,0.0482913477540498,8
"F5","v33,v37,v38,v39,v40,v41,v42,v44","WLSMV",0.995756982165118,0.994059775031165,0.0639554562405406,0.0447560413623402,8,"WLSMV",0.996520413567954,0.995128578995135,0.0796752573914141,0.0482913477540498,8
"F5","v33,v37,v38,v39,v40,v41,v44","MLR",0.981482958081118,0.972224437121677,0.0595982782330118,0.028111401846146,7,"MLR",0.977522540175185,0.966283810262778,0.0728155952417967,0.0298685757081916,7
"F5","v33,v37,v38,v39,v40,v41,v44","MLR",0.981482958081118,0.972224437121677,0.0595982782330118,0.028111401846146,7,"WLSMV",0.999290215773329,0.998935323659993,0.0360438331628832,0.0304763309098386,7
"F5","v33,v37,v38,v39,v40,v41,v44","WLSMV",0.998393634310725,0.997590451466088,0.0431816636294184,0.0329854665056875,7,"MLR",0.977522540175185,0.966283810262778,0.0728155952417967,0.0298685757081916,7
"F5","v33,v37,v38,v39,v40,v41,v44","WLSMV",0.998393634310725,0.997590451466088,0.0431816636294184,0.0329854665056875,7,"WLSMV",0.999290215773329,0.998935323659993,0.0360438331628832,0.0304763309098386,7
"F5","v33,v37,v38,v39,v40,v42","WLSMV",0.999790641659145,0.999651069431909,0.0162345554159728,0.0266222013745321,6,"WLSMV",0.99744612833335,0.99574354722225,0.0714394806947229,0.0395493766166705,6
"F5","v33,v37,v38,v39,v40,v42","MLR",0.993929235515842,0.989882059193071,0.0380935382671824,0.0234548827246857,6,"WLSMV",0.99744612833335,0.99574354722225,0.0714394806947229,0.0395493766166705,6
"F5","v33,v37,v38,v39,v40,v42,v43","MLR",0.966425450257411,0.949638175386116,0.0756711615349049,0.0436212774789761,7,"WLSMV",0.996569618286681,0.994854427430022,0.071620341314664,0.0468671312429714,7
"F5","v33,v37,v38,v39,v40,v43","MLR",0.992359085466839,0.987265142444732,0.0415585951597024,0.0252278339964108,6,"WLSMV",0.998970281989506,0.998283803315843,0.0408432263574593,0.0351193526582689,6
"F5","v33,v37,v38,v39,v40,v43","MLR",0.992359085466839,0.987265142444732,0.0415585951597024,0.0252278339964108,6,"MLR",0.981378675545962,0.968964459243269,0.0694951333071453,0.0311825580006077,6
"F5","v33,v37,v38,v39,v40,v43","WLSMV",0.999217506375903,0.998695843959838,0.0304111882313794,0.0321598967108136,6,"WLSMV",0.998970281989506,0.998283803315843,0.0408432263574593,0.0351193526582689,6
"F5","v33,v37,v38,v39,v40,v43","WLSMV",0.999217506375903,0.998695843959838,0.0304111882313794,0.0321598967108136,6,"MLR",0.981378675545962,0.968964459243269,0.0694951333071453,0.0311825580006077,6
"F5","v33,v37,v38,v39,v40,v44","MLR",0.999553266125777,0.999255443542962,0.0106141786400295,0.0170250922128195,6,"MLR",0.994756129488301,0.991260215813834,0.0382341114000817,0.0218790302765754,6
"F5","v33,v37,v38,v39,v41","MLR",0.990399908711998,0.980799817423996,0.0558656853253978,0.0235401777450257,5,"MLR",0.997335316930781,0.994670633861561,0.0331191835764305,0.0178780861405344,5
"F5","v33,v37,v38,v39,v41","WLSMV",0.998978717696951,0.997957435393903,0.0400966085483879,0.025672435879707,5,"MLR",0.997335316930781,0.994670633861561,0.0331191835764305,0.0178780861405344,5
"F5","v33,v37,v38,v39,v41,v42,v44","WLSMV",0.99611016728634,0.99416525092951,0.0616397643915299,0.0415907749613391,7,"WLSMV",0.996957565435673,0.99543634815351,0.0783637774032267,0.047149885019599,7
"F5","v33,v37,v38,v39,v41,v42,v44","MLR",0.970448134603683,0.955672201905524,0.0716800939625523,0.0373510996064613,7,"WLSMV",0.996957565435673,0.99543634815351,0.0783637774032267,0.047149885019599,7
"F5","v33,v37,v38,v39,v41,v44","WLSMV",0.999902534638919,0.999837557731532,0.0108806827556922,0.0230749447225861,6,"MLR",0.995452106495382,0.992420177492303,0.0364348276694456,0.0222510664446242,6
"F5","v33,v37,v38,v39,v41,v44","MLR",0.993342522260385,0.988904203767309,0.0388073871631025,0.0222227333995914,6,"MLR",0.995452106495382,0.992420177492303,0.0364348276694456,0.0222510664446242,6
"F5","v33,v37,v38,v39,v43","MLR",0.989637827330184,0.979275654660369,0.0549516101504392,0.0263333897638688,5,"WLSMV",0.998656227855747,0.997312455711493,0.0518036456464661,0.0365534597182667,5
"F5","v33,v37,v38,v39,v43","MLR",0.989637827330184,0.979275654660369,0.0549516101504392,0.0263333897638688,5,"MLR",0.982342619443233,0.964685238886465,0.0788089208344853,0.0313614700702626,5
"F5","v33,v37,v38,v39,v43","WLSMV",0.998359765624565,0.99671953124913,0.0467548326707747,0.03360773902723,5,"WLSMV",0.998656227855747,0.997312455711493,0.0518036456464661,0.0365534597182667,5
"F5","v33,v37,v38,v39,v43","WLSMV",0.998359765624565,0.99671953124913,0.0467548326707747,0.03360773902723,5,"MLR",0.982342619443233,0.964685238886465,0.0788089208344853,0.0313614700702626,5
"F5","v33,v37,v38,v40,v41,v44","MLR",0.974887472756794,0.958145787927991,0.0784675964153227,0.030599355745277,6,"WLSMV",0.998788654365531,0.997981090609217,0.0517855570667946,0.031466813603791,6
"F5","v33,v37,v38,v40,v41,v44","WLSMV",0.997224265827064,0.99537377637844,0.0610063723541279,0.036489764918412,6,"WLSMV",0.998788654365531,0.997981090609217,0.0517855570667946,0.031466813603791,6
"F5","v33,v37,v38,v40,v43","MLR",0.985273231742007,0.970546463484014,0.0678019453162263,0.0291735247231501,5,"WLSMV",0.998528972224402,0.997057944448805,0.0545711310339046,0.0346185648837344,5
"F5","v33,v37,v38,v40,v43","WLSMV",0.997770362673191,0.995540725346382,0.0562989012686951,0.037242259441014,5,"WLSMV",0.998528972224402,0.997057944448805,0.0545711310339046,0.0346185648837344,5
"F5","v33,v37,v38,v40,v44","MLR",0.995052050262702,0.990104100525404,0.0420761095474593,0.0191093708324444,5,"MLR",0.993523314859446,0.987046629718893,0.050708647505149,0.0208164147354692,5
"F5","v33,v37,v38,v41","WLSMV",0.997494022493783,0.992482067481351,0.0793468516918072,0.02925529329985,4,"MLR",0.995077681057634,0.985233043172901,0.0621039843999243,0.0169633199222862,4
"F5","v33,v37,v38,v41,v44","WLSMV",0.999217142054195,0.99843428410839,0.034479699658994,0.0243665982340757,5,"MLR",0.99489795393103,0.98979590786206,0.0466767013436563,0.0203196104981901,5
"F5","v33,v37,v38,v41,v44","MLR",0.989821285391019,0.979642570782038,0.0567595574527754,0.0227133945609194,5,"MLR",0.99489795393103,0.98979590786206,0.0466767013436563,0.0203196104981901,5
"F5","v33,v37,v39,v40,v41","WLSMV",0.996322252525449,0.992644505050898,0.0717271554092742,0.0375369382322594,5,"WLSMV",0.998832801595533,0.997665603191067,0.0542323944861216,0.028193444528631,5
"F5","v33,v37,v39,v40,v41,v42,v44","WLSMV",0.994676992631228,0.992015488946841,0.0688399651901626,0.0457775801673301,7,"WLSMV",0.997359796398513,0.99603969459777,0.0725072606657968,0.0416959042019663,7
"F5","v33,v37,v39,v40,v41,v44","MLR",0.97974586230524,0.966243103842067,0.066335791739168,0.0280058913367755,6,"MLR",0.979667214699144,0.966112024498573,0.0757763518162102,0.0297207519329662,6
"F5","v33,v37,v39,v40,v41,v44","MLR",0.97974586230524,0.966243103842067,0.066335791739168,0.0280058913367755,6,"WLSMV",0.998850531524216,0.998084219207026,0.0472954609469483,0.0307515609643256,6
"F5","v33,v37,v39,v40,v41,v44","WLSMV",0.99753954425296,0.9958992404216,0.051922523615649,0.0343657990659495,6,"MLR",0.979667214699144,0.966112024498573,0.0757763518162102,0.0297207519329662,6
"F5","v33,v37,v39,v40,v41,v44","WLSMV",0.99753954425296,0.9958992404216,0.051922523615649,0.0343657990659495,6,"WLSMV",0.998850531524216,0.998084219207026,0.0472954609469483,0.0307515609643256,6
"F5","v33,v37,v39,v40,v42","MLR",0.986166534836742,0.972333069673484,0.062465245128524,0.0264755103178623,5,"WLSMV",0.998312595231377,0.996625190462754,0.0624692618660379,0.0324972425005494,5
"F5","v33,v37,v39,v40,v42","WLSMV",0.998309565710678,0.996619131421356,0.0443687892989206,0.0302075572921422,5,"WLSMV",0.998312595231377,0.996625190462754,0.0624692618660379,0.0324972425005494,5
"F5","v33,v37,v39,v40,v43","WLSMV",0.996876806666701,0.993753613333401,0.0576768319580991,0.0373460764574583,5,"WLSMV",0.997808683212525,0.99561736642505,0.0598968111896227,0.0371670491730894,5
"F5","v33,v37,v39,v40,v43","MLR",0.982068955710143,0.964137911420286,0.0683976155062228,0.0291728598504385,5,"WLSMV",0.997808683212525,0.99561736642505,0.0598968111896227,0.0371670491730894,5
"F5","v33,v37,v39,v40,v44","MLR",0.998804735116746,0.997609470233492,0.0191739250942021,0.016159467347223,5,"MLR",0.996335798591813,0.992671597183625,0.0357717823902572,0.0201793627502228,5
"F5","v33,v37,v39,v41","WLSMV",0.998568070468079,0.995704211404238,0.0516218304167418,0.0229294604694876,4,"WLSMV",0.999940200661538,0.999820601984615,0.0150917044149101,0.0166255404989885,4
"F5","v33,v37,v39,v41","WLSMV",0.998568070468079,0.995704211404238,0.0516218304167418,0.0229294604694876,4,"MLR",0.992235850234874,0.976707550704621,0.0734738104599326,0.0204396251946901,4
"F5","v33,v37,v39,v41","MLR",0.989793224284065,0.969379672852195,0.0706736664045808,0.0214471183579451,4,"WLSMV",0.999940200661538,0.999820601984615,0.0150917044149101,0.0166255404989885,4
"F5","v33,v37,v39,v41","MLR",0.989793224284065,0.969379672852195,0.0706736664045808,0.0214471183579451,4,"MLR",0.992235850234874,0.976707550704621,0.0734738104599326,0.0204396251946901,4
"F5","v33,v37,v39,v41,v42,v44","WLSMV",0.995695561925097,0.992825936541828,0.0632024292217213,0.0403244321768471,6,"WLSMV",0.997881905176143,0.996469841960239,0.0705028857093735,0.0398309004765926,6
"F5","v33,v37,v39,v41,v42,v44","MLR",0.973894239039962,0.956490398399937,0.0715195252821637,0.0350597917069986,6,"WLSMV",0.997881905176143,0.996469841960239,0.0705028857093735,0.0398309004765926,6
"F5","v33,v37,v39,v41,v44","MLR",0.99714695985786,0.994293919715721,0.0280276065590618,0.0182101380394373,5,"MLR",0.993321599046429,0.986643198092858,0.0509918419150479,0.0228283235841569,5
"F5","v33,v37,v39,v41,v44","MLR",0.99714695985786,0.994293919715721,0.0280276065590618,0.0182101380394373,5,"WLSMV",0.999763147385171,0.999526294770343,0.0236496897077869,0.0229989009382018,5
"F5","v33,v37,v40,v41,v42,v44","WLSMV",0.994458384528021,0.990763974213369,0.0751380494716751,0.0447023224515571,6,"WLSMV",0.998098698463951,0.996831164106586,0.0691926020778165,0.0361914391244493,6
"F5","v33,v37,v40,v41,v44","WLSMV",0.995988344549146,0.991976689098292,0.0735865711675712,0.0374088235874687,5,"MLR",0.986513012922084,0.973026025844168,0.0739787462353486,0.0244703366713841,5
"F5","v33,v37,v40,v41,v44","WLSMV",0.995988344549146,0.991976689098292,0.0735865711675712,0.0374088235874687,5,"WLSMV",0.998873852739837,0.997747705479674,0.0540269096621756,0.0274220624856496,5
"F5","v33,v37,v40,v42","WLSMV",0.997515652777912,0.992546958333735,0.0641713030932247,0.0291104093705243,4,"WLSMV",0.99978035205856,0.999341056175681,0.0294072849647169,0.0207930750145144,4
"F5","v33,v37,v40,v42,v44","WLSMV",0.998584900593176,0.997169801186352,0.0402070374636149,0.0295532945571738,5,"WLSMV",0.997869455908275,0.995738911816549,0.0753426123159003,0.036236191277817,5
"F5","v33,v37,v40,v42,v44","MLR",0.988560768377714,0.977121536755429,0.0567739785677914,0.0247454171005137,5,"WLSMV",0.997869455908275,0.995738911816549,0.0753426123159003,0.036236191277817,5
"F5","v33,v37,v41,v42,v44","WLSMV",0.996789635287728,0.993579270575455,0.0615581343884541,0.034694338487196,5,"WLSMV",0.998736991775362,0.997473983550725,0.0652201298387034,0.0332008749181744,5
"F5","v33,v37,v41,v42,v44","MLR",0.981730442556061,0.963460885112122,0.0708883508133008,0.0289863369729368,5,"WLSMV",0.998736991775362,0.997473983550725,0.0652201298387034,0.0332008749181744,5
"F5","v33,v37,v41,v44","WLSMV",0.999833189205618,0.999499567616854,0.0177283009020518,0.0178564935274821,4,"WLSMV",0.999705480115802,0.999116440347407,0.0347204122653524,0.0180253929215503,4
"F5","v33,v37,v41,v44","WLSMV",0.999833189205618,0.999499567616854,0.0177283009020518,0.0178564935274821,4,"MLR",0.998865269288682,0.996595807866047,0.0290221028434517,0.0130086094974272,4
"F5","v33,v37,v41,v44","MLR",0.99848367217612,0.995451016528361,0.0273436077455893,0.0138254061676748,4,"WLSMV",0.999705480115802,0.999116440347407,0.0347204122653524,0.0180253929215503,4
"F5","v33,v37,v41,v44","MLR",0.99848367217612,0.995451016528361,0.0273436077455893,0.0138254061676748,4,"MLR",0.998865269288682,0.996595807866047,0.0290221028434517,0.0130086094974272,4
"F5","v33,v38,v39,v40,v41","WLSMV",0.997874086551987,0.995748173103974,0.0593366403549189,0.0305677176924706,5,"WLSMV",0.998993920792131,0.997987841584263,0.0490984538315907,0.027810394538909,5
"F5","v33,v38,v39,v40,v41","MLR",0.989914839745256,0.979829679490513,0.0585535204751215,0.0232645945767543,5,"WLSMV",0.998993920792131,0.997987841584263,0.0490984538315907,0.027810394538909,5
"F5","v33,v38,v39,v40,v41,v44","WLSMV",0.998739780975638,0.997899634959397,0.0394562884084468,0.0292577828707719,6,"WLSMV",0.998142164391998,0.996903607319996,0.0581209946429038,0.0342034326144838,6
"F5","v33,v38,v39,v40,v41,v44","MLR",0.990653887308912,0.984423145514853,0.0464319403164452,0.0237982054553769,6,"WLSMV",0.998142164391998,0.996903607319996,0.0581209946429038,0.0342034326144838,6
"F5","v33,v38,v39,v41,v44","MLR",0.999648368344294,0.999296736688588,0.0100083320026651,0.0172458382192051,5,"MLR",0.98934117200632,0.97868234401264,0.0629914534365243,0.0246215450541694,5
"F5","v33,v38,v39,v41,v44","MLR",0.999648368344294,0.999296736688588,0.0100083320026651,0.0172458382192051,5,"WLSMV",0.999460566082321,0.998921132164643,0.0334029581755344,0.02501100682511,5
"F5","v33,v38,v39,v43","MLR",0.998574894327033,0.995724682981099,0.0256233009232993,0.0150312038575468,4,"WLSMV",0.999513175575835,0.998539526727505,0.0333884598833865,0.0247094004601265,4
"F5","v33,v38,v39,v43","MLR",0.998574894327033,0.995724682981099,0.0256233009232993,0.0150312038575468,4,"MLR",0.993381247146635,0.980143741439905,0.0590772880762656,0.0206030596362092,4
"F5","v33,v38,v39,v43","WLSMV",0.999829245247923,0.99948773574377,0.0171977763748022,0.0205531207925828,4,"WLSMV",0.999513175575835,0.998539526727505,0.0333884598833865,0.0247094004601265,4
"F5","v33,v38,v39,v43","WLSMV",0.999829245247923,0.99948773574377,0.0171977763748022,0.0205531207925828,4,"MLR",0.993381247146635,0.980143741439905,0.0590772880762656,0.0206030596362092,4
"F5","v33,v38,v40,v41,v44","MLR",0.983993017364356,0.967986034728711,0.0718846161164078,0.0265579022500909,5,"WLSMV",0.997301415677067,0.994602831354134,0.0793271533111016,0.0359285628182596,5
"F5","v33,v38,v40,v41,v44","WLSMV",0.997373735772419,0.994747471544837,0.0635176956511922,0.033137006220155,5,"WLSMV",0.997301415677067,0.994602831354134,0.0793271533111016,0.0359285628182596,5
"F5","v33,v38,v41,v44","MLR",0.993800543105705,0.981401629317116,0.0553685710100758,0.0196200388881619,4,"WLSMV",0.998802676194103,0.996408028582309,0.0627169677660669,0.0242870587541619,4
"F5","v33,v38,v41,v44","WLSMV",0.999610779044771,0.998832337134312,0.0275367210880669,0.0181003659950515,4,"WLSMV",0.998802676194103,0.996408028582309,0.0627169677660669,0.0242870587541619,4
"F5","v33,v39,v40,v41,v44","WLSMV",0.997853309174409,0.995706618348817,0.0508744193813515,0.0305463762495151,5,"WLSMV",0.997222833096332,0.994445666192664,0.0751553605251299,0.0354883723363658,5
"F5","v33,v39,v40,v41,v44","MLR",0.987377660009702,0.974755320019404,0.0591153065479655,0.0241385509907303,5,"WLSMV",0.997222833096332,0.994445666192664,0.0751553605251299,0.0354883723363658,5
"F5","v33,v39,v40,v43","WLSMV",0.999291776038923,0.997875328116768,0.0311286443976669,0.0231224219067509,4,"MLR",0.99483637647301,0.984509129419032,0.0482502400257033,0.0201252926735543,4
"F5","v33,v39,v40,v43","MLR",0.996960182990145,0.990880548970435,0.0351022149606767,0.0167691483480815,4,"MLR",0.99483637647301,0.984509129419032,0.0482502400257033,0.0201252926735543,4
"F5","v33,v39,v41,v44","MLR",0.998520517803806,0.995561553411417,0.0244520427306689,0.0145012425317876,4,"WLSMV",0.997989807153239,0.993969421459718,0.0751590736490766,0.0273666985272863,4
"F5","v33,v41,v42,v43","MLR",0.986935446089737,0.960806338269212,0.0691210685938548,0.0246836852614324,4,"MLR",0.998940855873995,0.996822567621985,0.0255171863347967,0.0147462994712363,4
"F5","v33,v41,v42,v43","WLSMV",0.996416695140182,0.989250085420545,0.0676002075111948,0.0331350952516108,4,"MLR",0.998940855873995,0.996822567621985,0.0255171863347967,0.0147462994712363,4
"F5","v35,v36,v39,v43","WLSMV",0.998512494782273,0.995537484346818,0.0785081160622832,0.0357940743446712,4,"WLSMV",0.99992786266286,0.999783587988581,0.023805868611706,0.0221237541131392,4
"F5","v35,v36,v39,v43","WLSMV",0.998512494782273,0.995537484346818,0.0785081160622832,0.0357940743446712,4,"MLR",0.997313654654349,0.991940963963046,0.0470014152575016,0.019821482307296,4
"F5","v35,v37,v38,v39","MLR",0.999282719194531,0.997848157583593,0.0207538701171133,0.0118744185064557,4,"MLR",0.999583449709129,0.998750349127386,0.0174131519804604,0.0129540130834187,4
"F5","v35,v37,v38,v39,v40","MLR",0.995405176666741,0.990810353333483,0.0400047934738138,0.0187677773412181,5,"WLSMV",0.999387879685776,0.998775759371551,0.0393784977003553,0.0253214278480087,5
"F5","v35,v37,v38,v39,v40","WLSMV",0.999906411680187,0.999812823360375,0.0128239078463796,0.0197169334094138,5,"WLSMV",0.999387879685776,0.998775759371551,0.0393784977003553,0.0253214278480087,5
"F5","v35,v37,v38,v39,v40,v41","MLR",0.97663152769789,0.96105254616315,0.0747338953315015,0.0295739779878594,6,"WLSMV",0.9993895217567,0.998982536261167,0.0366151808349012,0.0278272399800692,6
"F5","v35,v37,v38,v39,v40,v41","WLSMV",0.997705520695205,0.996175867825341,0.0546130071017757,0.0342389117635552,6,"WLSMV",0.9993895217567,0.998982536261167,0.0366151808349012,0.0278272399800692,6
"F5","v35,v37,v38,v39,v40,v41,v42","WLSMV",0.995551702466085,0.993327553699128,0.0671707160388145,0.0433887243966742,7,"WLSMV",0.997761186624553,0.99664177993683,0.0677876203385191,0.0418149438011679,7
"F5","v35,v37,v38,v39,v40,v41,v42,v44","MLR",0.958910669183149,0.942474936856408,0.0785801233657877,0.0387147344757162,8,"WLSMV",0.996756621797279,0.99545927051619,0.0793424847221747,0.0474265052112618,8
"F5","v35,v37,v38,v39,v40,v41,v42,v44","WLSMV",0.995462352947992,0.993647294127189,0.0651151661301625,0.0444048117681979,8,"WLSMV",0.996756621797279,0.99545927051619,0.0793424847221747,0.0474265052112618,8
"F5","v35,v37,v38,v39,v40,v41,v43","WLSMV",0.994158104905123,0.991237157357684,0.0744943778516152,0.0468238772521272,7,"WLSMV",0.99922484708936,0.99883727063404,0.0356317917150158,0.0326618193067021,7
"F5","v35,v37,v38,v39,v40,v41,v43","WLSMV",0.994158104905123,0.991237157357684,0.0744943778516152,0.0468238772521272,7,"MLR",0.975246688580091,0.962870032870136,0.0741527876702418,0.0321778338030456,7
"F5","v35,v37,v38,v39,v40,v41,v44","WLSMV",0.99715461138236,0.995731917073541,0.0563683873711335,0.0374893944395251,7,"WLSMV",0.99771639633024,0.99657459449536,0.0665418951254375,0.0387402331454528,7
"F5","v35,v37,v38,v39,v40,v41,v44","MLR",0.973812404741981,0.960718607112971,0.0698537536316058,0.0315653930693943,7,"WLSMV",0.99771639633024,0.99657459449536,0.0665418951254375,0.0387402331454528,7
"F5","v35,v37,v38,v39,v40,v42","WLSMV",0.999294822930958,0.99882470488493,0.0286293147192978,0.0281252211814827,6,"WLSMV",0.997990276858876,0.99665046143146,0.0649974557665022,0.03896861685915,6
"F5","v35,v37,v38,v39,v40,v42","MLR",0.98928921473016,0.982148691216933,0.049199035679286,0.0252585454054163,6,"WLSMV",0.997990276858876,0.99665046143146,0.0649974557665022,0.03896861685915,6
"F5","v35,v37,v38,v39,v40,v42,v43","MLR",0.970728249373529,0.956092374060293,0.0688180415933169,0.0391729375275851,7,"WLSMV",0.998065071967151,0.997097607950727,0.0554417969828495,0.0403322216001143,7
"F5","v35,v37,v38,v39,v40,v42,v43","WLSMV",0.994405590953398,0.991608386430097,0.069043273026323,0.0467048978080731,7,"WLSMV",0.998065071967151,0.997097607950727,0.0554417969828495,0.0403322216001143,7
