"Factor","Items","Estimator","CFI","TLI","RMSEA","SRMR","Item_Count"
"F5","v33,v35,v36,v38","WLSMV",0.999896460764884,0.999689382294651,0.03141287030526,0.0160635026405148,4
"F5","v33,v35,v36,v39","WLSMV",0.999907403021025,0.999722209063075,0.0288822452100191,0.0165135409102187,4
"F5","v33,v35,v36,v40","WLSMV",0.999694812592017,0.999084437776051,0.0520702549869516,0.0241728880468798,4
"F5","v33,v35,v36,v41","MLR",0.998630967191954,0.995892901575861,0.0350575495205483,0.0121729915653686,4
"F5","v33,v35,v36,v43","MLR",0.998979417439554,0.996938252318662,0.0292996263755934,0.0124966316658314,4
"F5","v33,v35,v36,v44","MLR",0.995220757180237,0.98566227154071,0.0682914532916338,0.0148483627935323,4
"F5","v33,v35,v36,v44","WLSMV",0.999636555652121,0.998909666956362,0.0573793972384191,0.0231719799898579,4
"F5","v33,v35,v39,v42","MLR",0.99802105472818,0.994063164184541,0.0322902847553207,0.016549630515289,4
"F5","v33,v35,v39,v42","WLSMV",0.999897228260178,0.999691684780534,0.0162981257545785,0.0200548658494872,4
"F5","v33,v35,v39,v43","MLR",0.987400446649534,0.962201339948603,0.0777917371903579,0.0276507519097265,4
"F5","v33,v35,v39,v43","WLSMV",0.997974121225563,0.99392236367669,0.0698918380323138,0.0334473379033208,4
"F5","v33,v35,v39,v44","WLSMV",0.998753971475005,0.996261914425014,0.062837176354048,0.0260546192693228,4
"F5","v33,v35,v40,v42","WLSMV",0.997860080419878,0.993580241259634,0.0743418819300464,0.0342547208787733,4
"F5","v33,v36,v39,v42","MLR",0.99364844774853,0.98094534324559,0.0616842888255654,0.0226972940164633,4
"F5","v33,v36,v39,v42","WLSMV",0.999359383026706,0.998078149080117,0.0509151424579969,0.0276344432244294,4
"F5","v33,v37,v38,v41","WLSMV",0.997494022493783,0.992482067481351,0.0793468516918072,0.02925529329985,4
"F5","v33,v37,v38,v42","MLR",0.990489814258235,0.971469442774706,0.0737348813636977,0.0217293572178796,4
"F5","v33,v37,v38,v42","WLSMV",0.998905181265854,0.996715543797562,0.0498338658372684,0.0248690920512009,4
"F5","v33,v37,v38,v44","MLR",0.996714520215744,0.990143560647232,0.0452058138378046,0.0147876148955994,4
"F5","v33,v37,v39,v41","MLR",0.989793224284065,0.969379672852195,0.0706736664045808,0.0214471183579451,4
"F5","v33,v37,v39,v41","WLSMV",0.998568070468079,0.995704211404238,0.0516218304167418,0.0229294604694876,4
"F5","v33,v37,v39,v42","MLR",0.987692735671424,0.963078207014271,0.0753313740922255,0.0233686102451726,4
"F5","v33,v37,v39,v42","WLSMV",0.998288795379555,0.994866386138665,0.0527917945494576,0.0254874737841329,4
"F5","v33,v37,v40,v42","WLSMV",0.997515652777912,0.992546958333735,0.0641713030932247,0.0291104093705243,4
"F5","v33,v37,v40,v44","MLR",0.99726083681183,0.991782510435491,0.0387059737915719,0.0145733805775491,4
"F5","v33,v37,v41,v44","MLR",0.99848367217612,0.995451016528361,0.0273436077455893,0.0138254061676748,4
"F5","v33,v37,v41,v44","WLSMV",0.999833189205618,0.999499567616854,0.0177283009020518,0.0178564935274821,4
"F5","v33,v37,v42,v44","MLR",0.996222001588309,0.988666004764926,0.0427921717549565,0.0162382407733222,4
"F5","v33,v37,v42,v44","WLSMV",0.999442828851018,0.998328486553053,0.0309491273163279,0.0212738698556627,4
"F5","v33,v38,v39,v43","MLR",0.998574894327033,0.995724682981099,0.0256233009232993,0.0150312038575468,4
"F5","v33,v38,v39,v43","WLSMV",0.999829245247923,0.99948773574377,0.0171977763748022,0.0205531207925828,4
"F5","v33,v38,v40,v43","MLR",0.995561116177965,0.986683348533895,0.0481657205247926,0.0190721419622815,4
"F5","v33,v38,v40,v43","WLSMV",0.998979242775626,0.996937728326879,0.0449861389592901,0.0268557964375983,4
"F5","v33,v38,v41,v44","MLR",0.993800543105705,0.981401629317116,0.0553685710100758,0.0196200388881619,4
"F5","v33,v38,v41,v44","WLSMV",0.999610779044771,0.998832337134312,0.0275367210880669,0.0181003659950515,4
