Factor,Items,Estimator,CFI,TLI,RMSEA,SRMR,Item_Count,Source
F5,"v33,v37,v41,v44",WLSMV,0.999833189,0.999499568,0.017728301,0.017856494,4,data_1
F5,"v33,v37,v41,v44",WLSMV,0.99970548,0.99911644,0.034720412,0.018025393,4,data_2
F5,"v33,v37,v42,v43",WLSMV,0.9988593,0.9965779,0.062415786,0.029601171,4,data_2
F5,"v33,v37,v42,v44",MLR,0.996222002,0.988666005,0.042792172,0.016238241,4,data_1
F5,"v33,v37,v42,v44",WLSMV,0.999442829,0.998328487,0.030949127,0.02127387,4,data_1
F5,"v33,v38,v39,v40",WLSMV,0.999060171,0.997180512,0.056143117,0.023383088,4,data_2
F5,"v33,v38,v39,v40,v41",MLR,0.98991484,0.979829679,0.05855352,0.023264595,5,data_1
F5,"v33,v38,v39,v40,v41",WLSMV,0.997874087,0.995748173,0.05933664,0.030567718,5,data_1
F5,"v33,v38,v39,v40,v41",WLSMV,0.998993921,0.997987842,0.049098454,0.027810395,5,data_2
F5,"v33,v38,v39,v40,v41,v42,v44",WLSMV,0.994109998,0.991164997,0.075713848,0.047604671,7,data_1
F5,"v33,v38,v39,v40,v41,v43",WLSMV,0.998135778,0.996892964,0.053939238,0.036475575,6,data_2
F5,"v33,v38,v39,v40,v41,v44",MLR,0.990653887,0.984423146,0.04643194,0.023798205,6,data_1
F5,"v33,v38,v39,v40,v41,v44",WLSMV,0.998739781,0.997899635,0.039456288,0.029257783,6,data_1
F5,"v33,v38,v39,v40,v41,v44",WLSMV,0.998142164,0.996903607,0.058120995,0.034203433,6,data_2
F5,"v33,v38,v39,v40,v42",MLR,0.986440014,0.972880028,0.06935209,0.024580196,5,data_2
F5,"v33,v38,v39,v40,v42",WLSMV,0.999286621,0.998573243,0.036739644,0.027671363,5,data_2
F5,"v33,v38,v39,v40,v42,v43",WLSMV,0.995424105,0.992373508,0.077066975,0.046422637,6,data_2
F5,"v33,v38,v39,v40,v42,v44",MLR,0.99109652,0.985160866,0.044516163,0.027198326,6,data_1
F5,"v33,v38,v39,v40,v42,v44",WLSMV,0.998806233,0.998010388,0.036587153,0.030703241,6,data_1
F5,"v33,v38,v39,v40,v43",MLR,0.992756305,0.985512611,0.048426303,0.022395967,5,data_2
F5,"v33,v38,v39,v40,v43",WLSMV,0.999879906,0.999759812,0.013876378,0.024621385,5,data_2
F5,"v33,v38,v39,v40,v44",MLR,0.995209294,0.990418588,0.04162271,0.019548378,5,data_2
F5,"v33,v38,v39,v41,v43",WLSMV,0.997445267,0.994890535,0.065459943,0.039078089,5,data_2
F5,"v33,v38,v39,v41,v44",MLR,0.999648368,0.999296737,0.010008332,0.017245838,5,data_1
F5,"v33,v38,v39,v41,v44",MLR,0.989341172,0.978682344,0.062991453,0.024621545,5,data_2
F5,"v33,v38,v39,v41,v44",WLSMV,0.999460566,0.998921132,0.033402958,0.025011007,5,data_2
F5,"v33,v38,v39,v42,v44",MLR,0.984022244,0.968044488,0.067586361,0.029642096,5,data_1
F5,"v33,v38,v39,v42,v44",WLSMV,0.997519317,0.995038634,0.055327341,0.032971173,5,data_1
F5,"v33,v38,v39,v43",MLR,0.998574894,0.995724683,0.025623301,0.015031204,4,data_1
F5,"v33,v38,v39,v43",MLR,0.993381247,0.980143741,0.059077288,0.02060306,4,data_2
F5,"v33,v38,v39,v43",WLSMV,0.999829245,0.999487736,0.017197776,0.020553121,4,data_1
F5,"v33,v38,v39,v43",WLSMV,0.999513176,0.998539527,0.03338846,0.0247094,4,data_2
F5,"v33,v38,v40,v41,v43",WLSMV,0.997828459,0.995656918,0.065169969,0.034962605,5,data_2
F5,"v33,v38,v40,v41,v44",MLR,0.983993017,0.967986035,0.071884616,0.026557902,5,data_1
F5,"v33,v38,v40,v41,v44",WLSMV,0.997373736,0.994747472,0.063517696,0.033137006,5,data_1
F5,"v33,v38,v40,v41,v44",WLSMV,0.997301416,0.994602831,0.079327153,0.035928563,5,data_2
F5,"v33,v38,v40,v42",WLSMV,0.997907781,0.993723342,0.076681299,0.030932245,4,data_2
F5,"v33,v38,v40,v42,v44",MLR,0.986510535,0.973021071,0.064551663,0.028735345,5,data_1
F5,"v33,v38,v40,v42,v44",WLSMV,0.997856104,0.995712209,0.053866522,0.031974956,5,data_1
F5,"v33,v38,v40,v43",MLR,0.995561116,0.986683349,0.048165721,0.019072142,4,data_1
F5,"v33,v38,v40,v43",WLSMV,0.998979243,0.996937728,0.044986139,0.026855796,4,data_1
F5,"v33,v38,v40,v44",MLR,0.997541948,0.992625843,0.039970456,0.016286156,4,data_2
F5,"v33,v38,v40,v44",WLSMV,0.999953301,0.999859902,0.011578748,0.021501645,4,data_2
F5,"v33,v38,v41,v44",MLR,0.993800543,0.981401629,0.055368571,0.019620039,4,data_1
F5,"v33,v38,v41,v44",WLSMV,0.999610779,0.998832337,0.027536721,0.018100366,4,data_1
F5,"v33,v38,v41,v44",WLSMV,0.998802676,0.996408029,0.062716968,0.024287059,4,data_2
F5,"v33,v39,v40,v41",MLR,0.989328533,0.967985598,0.073985971,0.02205861,4,data_1
F5,"v33,v39,v40,v41",WLSMV,0.99728327,0.99184981,0.073138078,0.028055716,4,data_1
F5,"v33,v39,v40,v41,v42,v43",WLSMV,0.996507225,0.994178709,0.07436986,0.042087501,6,data_2
F5,"v33,v39,v40,v41,v43",WLSMV,0.996964821,0.993929642,0.07127556,0.036950639,5,data_2
F5,"v33,v39,v40,v41,v44",MLR,0.98737766,0.97475532,0.059115307,0.024138551,5,data_1
F5,"v33,v39,v40,v41,v44",WLSMV,0.997853309,0.995706618,0.050874419,0.030546376,5,data_1
F5,"v33,v39,v40,v41,v44",WLSMV,0.997222833,0.994445666,0.075155361,0.035488372,5,data_2
F5,"v33,v39,v40,v42",MLR,0.996445426,0.989336278,0.044140906,0.017190047,4,data_2
F5,"v33,v39,v40,v42",WLSMV,0.999786551,0.999359654,0.022994631,0.018888965,4,data_2
F5,"v33,v39,v40,v42,v44",MLR,0.984675988,0.969351977,0.062897113,0.029082736,5,data_1
F5,"v33,v39,v40,v42,v44",WLSMV,0.996681395,0.993362789,0.058395895,0.033941871,5,data_1
F5,"v33,v39,v40,v43",MLR,0.996960183,0.990880549,0.035102215,0.016769148,4,data_1
F5,"v33,v39,v40,v43",MLR,0.994836376,0.984509129,0.04825024,0.020125293,4,data_2
F5,"v33,v39,v40,v43",WLSMV,0.999291776,0.997875328,0.031128644,0.023122422,4,data_1
F5,"v33,v39,v40,v44",MLR,0.999074155,0.997222466,0.022444709,0.014621386,4,data_2
F5,"v33,v39,v41,v44",MLR,0.998520518,0.995561553,0.024452043,0.014501243,4,data_1
F5,"v33,v39,v41,v44",WLSMV,0.997989807,0.993969421,0.075159074,0.027366699,4,data_2
F5,"v33,v39,v42,v44",WLSMV,0.995336563,0.986009688,0.079481259,0.03244091,4,data_1
F5,"v33,v40,v41,v42",MLR,0.995838594,0.987515781,0.054467414,0.018531424,4,data_2
F5,"v33,v40,v41,v42,v43",MLR,0.992749501,0.985499001,0.050669299,0.024355664,5,data_2
F5,"v33,v40,v41,v42,v44",WLSMV,0.997765789,0.995531578,0.07802413,0.035541996,5,data_2
F5,"v33,v40,v41,v44",WLSMV,0.998576059,0.995728177,0.068602524,0.029601522,4,data_2
F5,"v33,v40,v42,v43",WLSMV,0.997831446,0.993494337,0.063565406,0.029503922,4,data_2
F5,"v33,v40,v42,v44",WLSMV,0.995764862,0.987294586,0.078150376,0.032542592,4,data_1
F5,"v33,v41,v42,v43",MLR,0.986935446,0.960806338,0.069121069,0.024683685,4,data_1
F5,"v33,v41,v42,v43",MLR,0.998940856,0.996822568,0.025517186,0.014746299,4,data_2
F5,"v33,v41,v42,v43",WLSMV,0.996416695,0.989250085,0.067600208,0.033135095,4,data_1
F5,"v33,v41,v42,v43,v44",WLSMV,0.99824487,0.996489739,0.066707429,0.034854987,5,data_2
F5,"v33,v41,v42,v44",WLSMV,0.999636628,0.998909883,0.040344251,0.023421341,4,data_2
F5,"v33,v42,v43,v44",MLR,0.997511079,0.992533237,0.040675397,0.018476244,4,data_2
F5,"v35,v36,v38,v42",WLSMV,0.999763674,0.999291023,0.045522215,0.023936381,4,data_2
F5,"v35,v36,v38,v44",WLSMV,0.999352833,0.998058498,0.078548643,0.028241465,4,data_2
F5,"v35,v36,v39,v42",MLR,0.994072875,0.982218624,0.060600944,0.025802967,4,data_1
F5,"v35,v36,v39,v42",WLSMV,0.999663682,0.998991045,0.038114009,0.02443043,4,data_1
F5,"v35,v36,v39,v43",MLR,0.997313655,0.991940964,0.047001415,0.019821482,4,data_2
F5,"v35,v36,v39,v43",WLSMV,0.998512495,0.995537484,0.078508116,0.035794074,4,data_1
F5,"v35,v36,v39,v43",WLSMV,0.999927863,0.999783588,0.023805869,0.022123754,4,data_2
F5,"v35,v36,v39,v44",WLSMV,0.999628398,0.998885195,0.058324937,0.024303835,4,data_2
F5,"v35,v36,v40,v44",WLSMV,0.99939862,0.998195861,0.072141223,0.027563269,4,data_2
F5,"v35,v37,v38,v39",MLR,0.999282719,0.997848158,0.02075387,0.011874419,4,data_1
F5,"v35,v37,v38,v39",MLR,0.99958345,0.998750349,0.017413152,0.012954013,4,data_2
F5,"v35,v37,v38,v39,v40",MLR,0.995405177,0.990810353,0.040004793,0.018767777,5,data_1
F5,"v35,v37,v38,v39,v40",WLSMV,0.999906412,0.999812823,0.012823908,0.019716933,5,data_1
F5,"v35,v37,v38,v39,v40",WLSMV,0.99938788,0.998775759,0.039378498,0.025321428,5,data_2
F5,"v35,v37,v38,v39,v40,v41",MLR,0.976631528,0.961052546,0.074733895,0.029573978,6,data_1
F5,"v35,v37,v38,v39,v40,v41",WLSMV,0.997705521,0.996175868,0.054613007,0.034238912,6,data_1
F5,"v35,v37,v38,v39,v40,v41",WLSMV,0.999389522,0.998982536,0.036615181,0.02782724,6,data_2
F5,"v35,v37,v38,v39,v40,v41,v42",WLSMV,0.995551702,0.993327554,0.067170716,0.043388724,7,data_1
F5,"v35,v37,v38,v39,v40,v41,v42",WLSMV,0.997761187,0.99664178,0.06778762,0.041814944,7,data_2
F5,"v35,v37,v38,v39,v40,v41,v42,v43",WLSMV,0.998055023,0.997277032,0.056488847,0.041368073,8,data_2
F5,"v35,v37,v38,v39,v40,v41,v42,v44",MLR,0.958910669,0.942474937,0.078580123,0.038714734,8,data_1
F5,"v35,v37,v38,v39,v40,v41,v42,v44",WLSMV,0.995462353,0.993647294,0.065115166,0.044404812,8,data_1
F5,"v35,v37,v38,v39,v40,v41,v42,v44",WLSMV,0.996756622,0.995459271,0.079342485,0.047426505,8,data_2
F5,"v35,v37,v38,v39,v40,v41,v43",MLR,0.975246689,0.962870033,0.074152788,0.032177834,7,data_2
F5,"v35,v37,v38,v39,v40,v41,v43",WLSMV,0.994158105,0.991237157,0.074494378,0.046823877,7,data_1
F5,"v35,v37,v38,v39,v40,v41,v43",WLSMV,0.999224847,0.998837271,0.035631792,0.032661819,7,data_2
F5,"v35,v37,v38,v39,v40,v41,v44",MLR,0.973812405,0.960718607,0.069853754,0.031565393,7,data_1
F5,"v35,v37,v38,v39,v40,v41,v44",WLSMV,0.997154611,0.995731917,0.056368387,0.037489394,7,data_1
F5,"v35,v37,v38,v39,v40,v41,v44",WLSMV,0.997716396,0.996574594,0.066541895,0.038740233,7,data_2
F5,"v35,v37,v38,v39,v40,v42",MLR,0.989289215,0.982148691,0.049199036,0.025258545,6,data_1
F5,"v35,v37,v38,v39,v40,v42",WLSMV,0.999294823,0.998824705,0.028629315,0.028125221,6,data_1
F5,"v35,v37,v38,v39,v40,v42",WLSMV,0.997990277,0.996650461,0.064997456,0.038968617,6,data_2
F5,"v35,v37,v38,v39,v40,v42,v43",MLR,0.970728249,0.956092374,0.068818042,0.039172938,7,data_1
F5,"v35,v37,v38,v39,v40,v42,v43",WLSMV,0.994405591,0.991608386,0.069043273,0.046704898,7,data_1
F5,"v35,v37,v38,v39,v40,v42,v43",WLSMV,0.998065072,0.997097608,0.055441797,0.040332222,7,data_2
F5,"v35,v37,v38,v39,v40,v42,v44",MLR,0.980156905,0.970235358,0.059743062,0.03063437,7,data_1
F5,"v35,v37,v38,v39,v40,v42,v44",WLSMV,0.997957665,0.996936498,0.0458618,0.03468455,7,data_1
F5,"v35,v37,v38,v39,v40,v43",MLR,0.993437403,0.989062339,0.037301591,0.022282345,6,data_1
F5,"v35,v37,v38,v39,v40,v43",MLR,0.981645173,0.969408621,0.069267136,0.030105556,6,data_2
F5,"v35,v37,v38,v39,v40,v43",WLSMV,0.999774694,0.99962449,0.01564505,0.025285475,6,data_1
F5,"v35,v37,v38,v39,v40,v43",WLSMV,0.999344269,0.998907116,0.033141957,0.03033086,6,data_2
F5,"v35,v37,v38,v39,v40,v44",MLR,0.986138796,0.976897994,0.058100558,0.026593476,6,data_1
F5,"v35,v37,v38,v39,v40,v44",WLSMV,0.998540437,0.997567396,0.044461812,0.03013152,6,data_1
F5,"v35,v37,v38,v39,v40,v44",WLSMV,0.997618512,0.996030854,0.070150831,0.037140851,6,data_2
F5,"v35,v37,v38,v39,v41",MLR,0.994427014,0.988854028,0.041289656,0.019492217,5,data_1
F5,"v35,v37,v38,v39,v41",WLSMV,0.999950475,0.999900949,0.008473382,0.019621087,5,data_1
F5,"v35,v37,v38,v39,v41,v42",MLR,0.972349018,0.95391503,0.076447793,0.036296042,6,data_1
F5,"v35,v37,v38,v39,v41,v42",WLSMV,0.996213574,0.99368929,0.063097971,0.038516737,6,data_1
F5,"v35,v37,v38,v39,v41,v42",WLSMV,0.998456416,0.99742736,0.06032616,0.037662625,6,data_2
F5,"v35,v37,v38,v39,v41,v42,v43",WLSMV,0.998875245,0.998312868,0.04475726,0.036715312,7,data_2
F5,"v35,v37,v38,v39,v41,v42,v43,v44",WLSMV,0.997494859,0.996492803,0.067291835,0.043428444,8,data_2
F5,"v35,v37,v38,v39,v41,v42,v44",MLR,0.973604248,0.960406371,0.067016613,0.03494212,7,data_1
F5,"v35,v37,v38,v39,v41,v42,v44",WLSMV,0.996657891,0.994986836,0.056555044,0.038655635,7,data_1
F5,"v35,v37,v38,v39,v41,v42,v44",WLSMV,0.998097597,0.997146396,0.064459991,0.040719894,7,data_2
F5,"v35,v37,v38,v39,v41,v43",MLR,0.997420581,0.995700969,0.026417543,0.022762275,6,data_2
F5,"v35,v37,v38,v39,v41,v43,v44",WLSMV,0.997742856,0.996614283,0.062997117,0.039186469,7,data_2
F5,"v35,v37,v38,v39,v41,v44",MLR,0.991821487,0.986369145,0.04244968,0.022813208,6,data_1
F5,"v35,v37,v38,v39,v41,v44",MLR,0.987875059,0.979791765,0.060786644,0.024383183,6,data_2
F5,"v35,v37,v38,v39,v41,v44",WLSMV,0.999292365,0.998820609,0.028910498,0.025647455,6,data_1
F5,"v35,v37,v38,v39,v41,v44",WLSMV,0.999623177,0.999371962,0.02890435,0.026313429,6,data_2
F5,"v35,v37,v38,v39,v42",MLR,0.9935567,0.987113399,0.043807552,0.021136519,5,data_1
F5,"v35,v37,v38,v39,v42",WLSMV,0.999765757,0.999531515,0.017739922,0.023492745,5,data_1
F5,"v35,v37,v38,v39,v42",WLSMV,0.999110759,0.998221517,0.049227094,0.030944502,5,data_2
F5,"v35,v37,v38,v39,v42,v43",MLR,0.971079102,0.951798504,0.07423582,0.039438786,6,data_1
F5,"v35,v37,v38,v39,v42,v43",WLSMV,0.993222822,0.988704703,0.077543053,0.047580211,6,data_1
F5,"v35,v37,v38,v39,v42,v43",WLSMV,0.999097258,0.998495431,0.040786101,0.034265314,6,data_2
F5,"v35,v37,v38,v39,v42,v43,v44",WLSMV,0.996651514,0.99497727,0.079390564,0.045514533,7,data_2
F5,"v35,v37,v38,v39,v42,v44",MLR,0.987010814,0.978351357,0.053268868,0.026486151,6,data_1
F5,"v35,v37,v38,v39,v42,v44",WLSMV,0.998672669,0.997787781,0.03863636,0.030141723,6,data_1
F5,"v35,v37,v38,v39,v42,v44",WLSMV,0.997565963,0.995943271,0.076316456,0.040918839,6,data_2
F5,"v35,v37,v38,v39,v43",MLR,0.997491705,0.994983411,0.026108333,0.01835542,5,data_1
F5,"v35,v37,v38,v39,v43",MLR,0.997275445,0.994550889,0.031137891,0.020750501,5,data_2
F5,"v35,v37,v38,v39,v44",MLR,0.993200852,0.986401704,0.047237991,0.020831265,5,data_1
F5,"v35,v37,v38,v39,v44",MLR,0.992480914,0.984961829,0.055640038,0.02235714,5,data_2
F5,"v35,v37,v38,v39,v44",WLSMV,0.999092991,0.998185983,0.038520937,0.024480893,5,data_1
F5,"v35,v37,v38,v39,v44",WLSMV,0.999449313,0.998898626,0.038743594,0.024297121,5,data_2
F5,"v35,v37,v38,v40",WLSMV,0.998753287,0.99625986,0.058955,0.02278609,4,data_1
F5,"v35,v37,v38,v40,v41",WLSMV,0.996463364,0.992926729,0.076132108,0.036876458,5,data_1
F5,"v35,v37,v38,v40,v41",WLSMV,0.998435033,0.996870066,0.068243131,0.031319169,5,data_2
F5,"v35,v37,v38,v40,v41,v42",WLSMV,0.995284999,0.992141665,0.074213782,0.041871557,6,data_1
F5,"v35,v37,v38,v40,v41,v42,v43",WLSMV,0.997920665,0.996880998,0.063305676,0.040869193,7,data_2
F5,"v35,v37,v38,v40,v41,v42,v44",WLSMV,0.995102587,0.99265388,0.071240503,0.043853945,7,data_1
F5,"v35,v37,v38,v40,v41,v43",WLSMV,0.998803845,0.998006408,0.048586126,0.031912656,6,data_2
F5,"v35,v37,v38,v40,v41,v44",WLSMV,0.995955478,0.99325913,0.072313281,0.040452725,6,data_1
F5,"v35,v37,v38,v40,v42",MLR,0.988000064,0.976000127,0.061272055,0.023416484,5,data_1
F5,"v35,v37,v38,v40,v42",WLSMV,0.998894196,0.997788392,0.039537465,0.025488435,5,data_1
F5,"v35,v37,v38,v40,v42,v43",MLR,0.968178256,0.946963761,0.079722798,0.038458762,6,data_1
F5,"v35,v37,v38,v40,v42,v43",WLSMV,0.993798278,0.989663796,0.076097885,0.045411415,6,data_1
F5,"v35,v37,v38,v40,v42,v43",WLSMV,0.997904381,0.996507302,0.063311821,0.039468603,6,data_2
F5,"v35,v37,v38,v40,v42,v44",MLR,0.98041045,0.967350751,0.06671189,0.028398062,6,data_1
F5,"v35,v37,v38,v40,v42,v44",WLSMV,0.997895707,0.996492845,0.049625041,0.031807976,6,data_1
F5,"v35,v37,v38,v40,v43",MLR,0.987811864,0.975623728,0.059212528,0.023590706,5,data_1
F5,"v35,v37,v38,v40,v43",WLSMV,0.998922827,0.997845654,0.037231275,0.025911328,5,data_1
F5,"v35,v37,v38,v40,v43",WLSMV,0.999005381,0.998010761,0.046158551,0.027604064,5,data_2
F5,"v35,v37,v38,v40,v44",WLSMV,0.997646656,0.995293313,0.06320212,0.03151489,5,data_1
F5,"v35,v37,v38,v41",MLR,0.998260848,0.994782543,0.030837133,0.013852377,4,data_1
F5,"v35,v37,v38,v41,v42",MLR,0.981337853,0.962675706,0.074033556,0.030723998,5,data_1
F5,"v35,v37,v38,v41,v42",WLSMV,0.997859113,0.995718225,0.053243358,0.030487272,5,data_1
F5,"v35,v37,v38,v41,v42",WLSMV,0.998175269,0.996350538,0.077848352,0.038814495,5,data_2
F5,"v35,v37,v38,v41,v42,v43",WLSMV,0.993500628,0.989167713,0.077717891,0.047193149,6,data_1
F5,"v35,v37,v38,v41,v42,v43",WLSMV,0.99909149,0.998485817,0.044974979,0.03368721,6,data_2
F5,"v35,v37,v38,v41,v42,v43,v44",WLSMV,0.997766396,0.996649594,0.069795347,0.040990497,7,data_2
F5,"v35,v37,v38,v41,v42,v44",MLR,0.981125854,0.96854309,0.063812426,0.030826542,6,data_1
F5,"v35,v37,v38,v41,v42,v44",WLSMV,0.997599989,0.995999982,0.051802487,0.034063128,6,data_1
F5,"v35,v37,v38,v41,v42,v44",WLSMV,0.997987788,0.996646313,0.075126036,0.041039154,6,data_2
F5,"v35,v37,v38,v41,v43,v44",WLSMV,0.997982206,0.99663701,0.066388144,0.035852129,6,data_2
F5,"v35,v37,v38,v41,v44",MLR,0.995014424,0.990028848,0.039198647,0.019461367,5,data_1
F5,"v35,v37,v38,v41,v44",MLR,0.986016445,0.972032891,0.079928755,0.023403005,5,data_2
F5,"v35,v37,v38,v41,v44",WLSMV,0.99945086,0.99890172,0.028657205,0.023299391,5,data_1
F5,"v35,v37,v38,v41,v44",WLSMV,0.999185925,0.99837185,0.049878606,0.026874905,5,data_2
F5,"v35,v37,v38,v42",WLSMV,0.998944547,0.99683364,0.071977812,0.029378275,4,data_2
F5,"v35,v37,v38,v42,v43",MLR,0.977001395,0.954002789,0.07695478,0.035926858,5,data_1
F5,"v35,v37,v38,v42,v43",WLSMV,0.994271602,0.988543203,0.077953589,0.042831339,5,data_1
F5,"v35,v37,v38,v42,v43",WLSMV,0.999527574,0.999055147,0.03435636,0.029022477,5,data_2
F5,"v35,v37,v38,v42,v43,v44",WLSMV,0.993692331,0.989487218,0.079985909,0.048596404,6,data_1
F5,"v35,v37,v38,v42,v44",MLR,0.995837263,0.991674526,0.035685558,0.018650107,5,data_1
F5,"v35,v37,v38,v42,v44",WLSMV,0.999969511,0.999939022,0.006571053,0.021018079,5,data_1
F5,"v35,v37,v38,v43",MLR,0.999540541,0.998621623,0.014608121,0.013904,4,data_1
F5,"v35,v37,v38,v44",MLR,0.997502265,0.992506794,0.038746124,0.014005758,4,data_1
F5,"v35,v37,v38,v44",MLR,0.994440762,0.983322286,0.067013969,0.017073636,4,data_2
F5,"v35,v37,v38,v44",WLSMV,0.999470079,0.998410238,0.037550361,0.018436117,4,data_1
F5,"v35,v37,v38,v44",WLSMV,0.999182733,0.997548199,0.063151362,0.021949745,4,data_2
F5,"v35,v37,v39,v40",MLR,0.994199989,0.982599968,0.055234111,0.017604327,4,data_1
F5,"v35,v37,v39,v40",WLSMV,0.999430219,0.998290658,0.034542586,0.018236534,4,data_1
F5,"v35,v37,v39,v40",WLSMV,0.998988249,0.996964746,0.059180371,0.023991141,4,data_2
F5,"v35,v37,v39,v40,v41",WLSMV,0.99687639,0.993752779,0.063915792,0.034914828,5,data_1
F5,"v35,v37,v39,v40,v41",WLSMV,0.998572204,0.997144408,0.06051231,0.02948598,5,data_2
F5,"v35,v37,v39,v40,v41,v42",WLSMV,0.995048679,0.991747799,0.068839353,0.042831915,6,data_1
F5,"v35,v37,v39,v40,v41,v42",WLSMV,0.998678404,0.99779734,0.055918263,0.032661371,6,data_2
F5,"v35,v37,v39,v40,v41,v42,v43",MLR,0.975159651,0.962739476,0.075272359,0.033367152,7,data_2
F5,"v35,v37,v39,v40,v41,v42,v43",WLSMV,0.998986875,0.998480312,0.042448767,0.033285871,7,data_2
F5,"v35,v37,v39,v40,v41,v42,v43,v44",WLSMV,0.996745052,0.995443072,0.076386166,0.044734961,8,data_2
F5,"v35,v37,v39,v40,v41,v42,v44",MLR,0.96205667,0.943085005,0.078935468,0.037878541,7,data_1
F5,"v35,v37,v39,v40,v41,v42,v44",WLSMV,0.994671134,0.992006702,0.068575749,0.044709217,7,data_1
F5,"v35,v37,v39,v40,v41,v42,v44",WLSMV,0.997533951,0.996300926,0.073162479,0.040592884,7,data_2
F5,"v35,v37,v39,v40,v41,v43",WLSMV,0.993086228,0.988477046,0.077943975,0.046785645,6,data_1
F5,"v35,v37,v39,v40,v41,v43",WLSMV,0.998527704,0.997546174,0.050382853,0.033744498,6,data_2
F5,"v35,v37,v39,v40,v41,v44",MLR,0.975400058,0.959000096,0.072333596,0.03116214,6,data_1
F5,"v35,v37,v39,v40,v41,v44",WLSMV,0.996090698,0.993484497,0.065000304,0.038779227,6,data_1
F5,"v35,v37,v39,v40,v42",MLR,0.987140175,0.97428035,0.05843379,0.025182613,5,data_1
F5,"v35,v37,v39,v40,v42",MLR,0.984505102,0.969010205,0.078308721,0.03037895,5,data_2
F5,"v35,v37,v39,v40,v42",WLSMV,0.998491416,0.996982832,0.040500445,0.028286613,5,data_1
F5,"v35,v37,v39,v40,v42",WLSMV,0.999534505,0.999069011,0.034353626,0.026319276,5,data_2
F5,"v35,v37,v39,v40,v42,v43",MLR,0.9643693,0.9406155,0.078580869,0.040523323,6,data_1
F5,"v35,v37,v39,v40,v42,v43",MLR,0.98592983,0.976549717,0.06048062,0.031287946,6,data_2
F5,"v35,v37,v39,v40,v42,v43",WLSMV,0.99137957,0.985632617,0.079954461,0.048893153,6,data_1
F5,"v35,v37,v39,v40,v42,v43",WLSMV,0.999581912,0.999303187,0.026856121,0.029850976,6,data_2
F5,"v35,v37,v39,v40,v42,v44",MLR,0.985648274,0.976080457,0.053714566,0.027577094,6,data_1
F5,"v35,v37,v39,v40,v42,v44",WLSMV,0.997979469,0.996632449,0.044059295,0.032189916,6,data_1
F5,"v35,v37,v39,v40,v42,v44",WLSMV,0.997544452,0.99590742,0.074461686,0.038876365,6,data_2
F5,"v35,v37,v39,v40,v43",MLR,0.99053127,0.981062539,0.047985601,0.022810821,5,data_1
F5,"v35,v37,v39,v40,v43",MLR,0.982241419,0.964482838,0.075935203,0.030643588,5,data_2
F5,"v35,v37,v39,v40,v43",WLSMV,0.998930927,0.997861853,0.032529073,0.026360372,5,data_1
F5,"v35,v37,v39,v40,v43",WLSMV,0.998971069,0.997942139,0.042701851,0.029952841,5,data_2
F5,"v35,v37,v39,v40,v44",MLR,0.991597627,0.983195255,0.050131589,0.022558311,5,data_1
F5,"v35,v37,v39,v40,v44",WLSMV,0.998526134,0.997052268,0.044919498,0.02692471,5,data_1
F5,"v35,v37,v39,v41",MLR,0.998491608,0.995474823,0.026671323,0.01416111,4,data_1
F5,"v35,v37,v39,v41,v42",MLR,0.990270294,0.980540587,0.065798497,0.022465119,5,data_2
F5,"v35,v37,v39,v41,v42",WLSMV,0.996212188,0.992424376,0.063785048,0.036100174,5,data_1
F5,"v35,v37,v39,v41,v42",WLSMV,0.999624904,0.999249808,0.033825016,0.024011972,5,data_2
F5,"v35,v37,v39,v41,v42,v43",MLR,0.993193758,0.988656263,0.044368543,0.023530473,6,data_2
F5,"v35,v37,v39,v41,v42,v43",WLSMV,0.999981771,0.999969619,0.006120481,0.025499513,6,data_2
F5,"v35,v37,v39,v41,v42,v43,v44",WLSMV,0.998201266,0.997301899,0.060747511,0.037131087,7,data_2
F5,"v35,v37,v39,v41,v42,v44",MLR,0.975004384,0.95834064,0.070117088,0.033724933,6,data_1
F5,"v35,v37,v39,v41,v42,v44",WLSMV,0.996306451,0.993844086,0.059265708,0.038244696,6,data_1
F5,"v35,v37,v39,v41,v42,v44",WLSMV,0.999034441,0.998390735,0.050339852,0.031004732,6,data_2
F5,"v35,v37,v39,v41,v43",MLR,0.996282194,0.992564388,0.036466809,0.021970654,5,data_2
F5,"v35,v37,v39,v41,v43,v44",WLSMV,0.99720604,0.9953434,0.074097609,0.039991593,6,data_2
F5,"v35,v37,v39,v41,v44",MLR,0.995193273,0.990386546,0.036470533,0.0191349,5,data_1
F5,"v35,v37,v39,v41,v44",MLR,0.984863726,0.969727452,0.079694403,0.023684135,5,data_2
F5,"v35,v37,v39,v41,v44",WLSMV,0.999349351,0.998698701,0.028443764,0.023519091,5,data_1
F5,"v35,v37,v39,v41,v44",WLSMV,0.999165772,0.998331544,0.04745284,0.027036372,5,data_2
F5,"v35,v37,v39,v42",MLR,0.997212365,0.991637096,0.035222013,0.016010351,4,data_1
F5,"v35,v37,v39,v42",WLSMV,0.999854329,0.999562986,0.015235217,0.018554908,4,data_1
F5,"v35,v37,v39,v42,v43",MLR,0.999746871,0.999493741,0.00968686,0.019608771,5,data_2
F5,"v35,v37,v39,v42,v43,v44",WLSMV,0.997487655,0.995812759,0.074947014,0.039007795,6,data_2
