"Factor","Items","Estimator","CFI","TLI","RMSEA","SRMR","Item_Count"
"F1","v1,v7,v9,v10,v11","WLSMV",0.994387127476334,0.988774254952669,0.0513996794783959,0.0492941079433685,5
"F1","v1,v7,v9,v11,v13","WLSMV",0.984882105925062,0.969764211850123,0.0533106910271663,0.0467575269782145,5
"F1","v1,v7,v10,v11,v13","WLSMV",0.986059478695594,0.972118957391188,0.0649514200448665,0.0488380078154815,5
"F1","v1,v7,v11,v13,v55","MLR",0.970631820482753,0.941263640965506,0.0687652178992666,0.0383265821400742,5
"F1","v1,v7,v11,v13,v55","WLSMV",0.993952212126084,0.987904424252169,0.055169727304149,0.0419570914842231,5
"F1","v1,v9,v11,v13,v55","WLSMV",0.993743188361963,0.987486376723926,0.0523041811174278,0.0474223406454599,5
"F1","v1,v10,v11,v13,v55","MLR",0.966230048375958,0.932460096751916,0.0744112655643452,0.0359616913094508,5
"F1","v1,v10,v11,v13,v55","WLSMV",0.996571237908879,0.993142475817759,0.0414057624049131,0.0401113075348416,5
"F1","v2,v3,v5,v7,v11","MLR",0.991001101827506,0.982002203655012,0.0471110468519582,0.0363663499224138,5
"F1","v2,v3,v5,v7,v11","WLSMV",0.998595908972593,0.997191817945186,0.0368188798742241,0.0412856756876828,5
"F1","v2,v3,v5,v7,v55","MLR",0.994382758221274,0.988765516442548,0.0391484482468375,0.0287277952741196,5
"F1","v2,v3,v5,v7,v55","WLSMV",0.999794131600313,0.999588263200627,0.015878624494576,0.0309846659266139,5
"F1","v2,v3,v5,v8,v55","WLSMV",0.994977156224443,0.989954312448886,0.0762394037813295,0.055493320806011,5
"F1","v2,v3,v5,v9,v11","MLR",0.980562954441868,0.961125908883737,0.0676991565618796,0.0429662848259741,5
"F1","v2,v3,v5,v9,v11","WLSMV",0.997311582550883,0.994623165101767,0.0495371587524793,0.0492196363854869,5
"F1","v2,v3,v5,v9,v55","MLR",0.997696655370449,0.995393310740898,0.0243405859706625,0.0227369932466081,5
"F1","v2,v3,v5,v10,v13","MLR",0.984235433123248,0.968470866246496,0.0609215819594352,0.0368689180165186,5
"F1","v2,v3,v5,v10,v13","WLSMV",0.998073888849673,0.996147777699346,0.0419968355012971,0.0411350513579729,5
"F1","v2,v3,v5,v10,v55","MLR",0.982870230692501,0.965740461385002,0.0686357348572169,0.0352051923451957,5
"F1","v2,v3,v5,v10,v55","WLSMV",0.998487327574578,0.996974655149157,0.0429097525187494,0.0377664183620089,5
"F1","v2,v7,v8,v9,v11","MLR",0.971548182980944,0.943096365961889,0.0614955617291752,0.0354515135706626,5
"F1","v2,v7,v8,v9,v11","WLSMV",0.995907333925319,0.991814667850638,0.0357101930361692,0.0424942229503356,5
"F1","v2,v7,v8,v9,v13","MLR",0.979145629168474,0.958291258336949,0.0499921493874978,0.0325758075764498,5
"F1","v2,v7,v8,v9,v13","WLSMV",0.994982592331964,0.989965184663928,0.0382832190893574,0.0420244792738135,5
"F1","v2,v7,v8,v10,v11","MLR",0.971380414809011,0.942760829618021,0.0683322751517801,0.0360130560567944,5
"F1","v2,v7,v8,v10,v11","WLSMV",0.996299183788052,0.992598367576105,0.039923777118323,0.0427244495339424,5
"F1","v2,v7,v8,v10,v13","MLR",0.99364916014996,0.98729832029992,0.0304589584028834,0.0273286810738564,5
"F1","v2,v7,v8,v11,v13","WLSMV",0.990019882501616,0.980039765003232,0.0534319828177599,0.0464314245228717,5
"F1","v2,v7,v9,v10,v11","MLR",0.982950043057901,0.965900086115801,0.0546194768111552,0.0368695718568958,5
"F1","v2,v7,v9,v10,v11","WLSMV",0.998381956599082,0.996763913198164,0.0279887105249192,0.0384374874538604,5
"F1","v2,v7,v9,v11,v13","WLSMV",0.984384495419907,0.968768990839813,0.0540367749101742,0.0469802400012593,5
"F1","v2,v7,v10,v11,v13","MLR",0.951189464009248,0.902378928018496,0.0782664935139488,0.0405500513702565,5
"F1","v2,v7,v10,v11,v13","WLSMV",0.989032991713241,0.978065983426482,0.0575625385883075,0.0461550397324541,5
"F1","v2,v7,v11,v13,v55","MLR",0.969989333560764,0.939978667121527,0.066375104961328,0.0368589000328072,5
"F1","v2,v7,v11,v13,v55","WLSMV",0.993429517467496,0.986859034934993,0.051014957299219,0.0433273418479748,5
"F1","v2,v8,v9,v10,v11","WLSMV",0.993190301606366,0.986380603212731,0.0557949720530777,0.0485111485088486,5
