"Factor","Items","Estimator.x","CFI.x","TLI.x","RMSEA.x","SRMR.x","Item_Count.x","Estimator.y","CFI.y","TLI.y","RMSEA.y","SRMR.y","Item_Count.y"
"F1","v1,v3,v7,v55","MLR",0.996858250205814,0.990574750617441,0.0279544965788125,0.0198366898965385,4,"WLSMV",0.998803788953137,0.996411366859411,0.0442724809451351,0.0306188400996464,4
"F1","v1,v7,v10,v11,v13","MLR",0.962638674123505,0.92527734824701,0.0705615133290493,0.0432346875912395,5,"WLSMV",0.986059478695594,0.972118957391188,0.0649514200448665,0.0488380078154815,5
"F1","v1,v7,v8,v10,v11,v13","MLR",0.953424063381854,0.922373438969757,0.0696173773299125,0.0456372809647538,6,"WLSMV",0.981236568758732,0.968727614597886,0.0737528995408768,0.0636934701696828,6
"F1","v1,v7,v8,v10,v11,v13","WLSMV",0.984277630648145,0.973796051080242,0.0683159876403955,0.0545543900041259,6,"WLSMV",0.981236568758732,0.968727614597886,0.0737528995408768,0.0636934701696828,6
"F1","v1,v7,v8,v10,v13","MLR",0.983472371583513,0.966944743167025,0.0537480944905741,0.0309075240772367,5,"WLSMV",0.987727526537584,0.975455053075168,0.0699189811838752,0.053462890860326,5
"F1","v1,v7,v8,v10,v13","WLSMV",0.998014238193839,0.996028476387678,0.0314339040711825,0.0378908373188324,5,"WLSMV",0.987727526537584,0.975455053075168,0.0699189811838752,0.053462890860326,5
"F1","v1,v7,v9,v10,v11","WLSMV",0.992114894250815,0.984229788501631,0.0611955085977381,0.0457960440355841,5,"WLSMV",0.994387127476334,0.988774254952669,0.0513996794783959,0.0492941079433685,5
"F1","v1,v7,v9,v10,v11","WLSMV",0.992114894250815,0.984229788501631,0.0611955085977381,0.0457960440355841,5,"MLR",0.971949378049012,0.943898756098024,0.0692364287491597,0.0432358707610597,5
"F1","v1,v7,v9,v11","WLSMV",0.969752427782315,0.909257283346943,0.0772392765495051,0.0423885513938826,4,"WLSMV",0.994645107402695,0.983935322208085,0.0386195319976047,0.0342725085414798,4
"F1","v1,v7,v9,v11","WLSMV",0.969752427782315,0.909257283346943,0.0772392765495051,0.0423885513938826,4,"MLR",0.973775590195008,0.921326770585024,0.0625190556218916,0.029945208922305,4
"F1","v1,v7,v9,v11,v13","WLSMV",0.962164845718954,0.924329691437907,0.0719114520384723,0.0516397028216804,5,"WLSMV",0.984882105925062,0.969764211850123,0.0533106910271663,0.0467575269782145,5
"F1","v1,v8,v9,v10","WLSMV",0.994477731245415,0.983433193736245,0.0631978954133935,0.0377611139067641,4,"WLSMV",0.997548687348231,0.992646062044692,0.0464058524076825,0.0351802144411395,4
"F1","v1,v8,v9,v10","WLSMV",0.994477731245415,0.983433193736245,0.0631978954133935,0.0377611139067641,4,"MLR",0.986535716288047,0.959607148864141,0.0668543640280638,0.0288756180445402,4
"F1","v1,v9,v13,v55","WLSMV",0.993137762342813,0.979413287028439,0.0242122254659157,0.0256615290361315,4,"MLR",0.970791074613795,0.912373223841385,0.0778499905612147,0.0334912235188055,4
"F1","v1,v9,v13,v55","WLSMV",0.993137762342813,0.979413287028439,0.0242122254659157,0.0256615290361315,4,"WLSMV",0.995096382291699,0.985289146875097,0.0573593561198995,0.0398479662272677,4
"F1","v1,v9,v13,v55","MLR",0.998248957469442,0.994746872408327,0.00947979552104825,0.019210831930701,4,"MLR",0.970791074613795,0.912373223841385,0.0778499905612147,0.0334912235188055,4
"F1","v1,v9,v13,v55","MLR",0.998248957469442,0.994746872408327,0.00947979552104825,0.019210831930701,4,"WLSMV",0.995096382291699,0.985289146875097,0.0573593561198995,0.0398479662272677,4
"F1","v2,v3,v5,v10","WLSMV",0.999425523007853,0.998276569023559,0.025734946647592,0.0225892022472143,4,"MLR",0.989934314700415,0.969802944101245,0.0752355654355395,0.0275333890279607,4
"F1","v2,v3,v5,v10","WLSMV",0.999425523007853,0.998276569023559,0.025734946647592,0.0225892022472143,4,"WLSMV",0.999490576571138,0.998471729713415,0.0334256059486201,0.0311816051341316,4
"F1","v2,v3,v5,v10","MLR",0.990298762642731,0.970896287928194,0.0620281631392547,0.0209035847491355,4,"MLR",0.989934314700415,0.969802944101245,0.0752355654355395,0.0275333890279607,4
"F1","v2,v3,v5,v10","MLR",0.990298762642731,0.970896287928194,0.0620281631392547,0.0209035847491355,4,"WLSMV",0.999490576571138,0.998471729713415,0.0334256059486201,0.0311816051341316,4
"F1","v2,v3,v5,v10,v55","MLR",0.993446021482862,0.986892042965725,0.0344566414720869,0.0214636277455687,5,"MLR",0.982870230692501,0.965740461385002,0.0686357348572169,0.0352051923451957,5
"F1","v2,v3,v5,v10,v55","MLR",0.993446021482862,0.986892042965725,0.0344566414720869,0.0214636277455687,5,"WLSMV",0.998487327574578,0.996974655149157,0.0429097525187494,0.0377664183620089,5
"F1","v2,v3,v5,v55","MLR",0.99956719986062,0.998701599581861,0.0125205280487652,0.0158127000209189,4,"MLR",0.99826808861088,0.99480426583264,0.0328685298207133,0.0170987294598273,4
"F1","v2,v3,v5,v7,v11","WLSMV",0.990235898633505,0.980471797267011,0.068165658733068,0.0499029002869283,5,"WLSMV",0.998595908972593,0.997191817945186,0.0368188798742241,0.0412856756876828,5
"F1","v2,v3,v5,v7,v11","WLSMV",0.990235898633505,0.980471797267011,0.068165658733068,0.0499029002869283,5,"MLR",0.991001101827506,0.982002203655012,0.0471110468519582,0.0363663499224138,5
"F1","v2,v3,v5,v7,v11","MLR",0.965687231806948,0.931374463613896,0.0756809070364576,0.0423899818900276,5,"WLSMV",0.998595908972593,0.997191817945186,0.0368188798742241,0.0412856756876828,5
"F1","v2,v3,v5,v7,v11","MLR",0.965687231806948,0.931374463613896,0.0756809070364576,0.0423899818900276,5,"MLR",0.991001101827506,0.982002203655012,0.0471110468519582,0.0363663499224138,5
"F1","v2,v3,v5,v8","WLSMV",0.998411876186029,0.995235628558087,0.0379113146502448,0.0296974799502098,4,"MLR",0.997562773114535,0.992688319343605,0.0356156382933042,0.0213451639467274,4
"F1","v2,v3,v5,v8","MLR",0.987505246629473,0.962515739888418,0.0635624372974919,0.0253535135764914,4,"MLR",0.997562773114535,0.992688319343605,0.0356156382933042,0.0213451639467274,4
"F1","v2,v3,v5,v8,v55","MLR",0.990676972903369,0.981353945806737,0.0374831462393233,0.0258604243711017,5,"WLSMV",0.994977156224443,0.989954312448886,0.0762394037813295,0.055493320806011,5
"F1","v2,v3,v5,v8,v55","WLSMV",0.999467272694406,0.998934545388813,0.0150602894709673,0.0305619192528172,5,"WLSMV",0.994977156224443,0.989954312448886,0.0762394037813295,0.055493320806011,5
"F1","v2,v3,v5,v9","MLR",0.98948769715304,0.968463091459121,0.0596201642370368,0.0227533391433527,4,"MLR",0.995646985874518,0.986940957623553,0.0480351962366291,0.0227095356430953,4
"F1","v2,v3,v5,v9","WLSMV",0.998457781526958,0.995373344580873,0.0387010251633557,0.0267315400150973,4,"MLR",0.995646985874518,0.986940957623553,0.0480351962366291,0.0227095356430953,4
"F1","v2,v3,v5,v9,v55","MLR",0.992375712386205,0.98475142477241,0.0346571090109018,0.0236212512371879,5,"MLR",0.997696655370449,0.995393310740898,0.0243405859706625,0.0227369932466081,5
"F1","v2,v3,v5,v9,v55","WLSMV",0.999994733476515,0.999989466953031,0.00155137615288579,0.0272262493201706,5,"MLR",0.997696655370449,0.995393310740898,0.0243405859706625,0.0227369932466081,5
"F1","v2,v5,v7,v55","MLR",0.992262305783843,0.97678691735153,0.0424978052575233,0.0198746717315977,4,"WLSMV",0.999522259488156,0.998566778464469,0.0229179798105233,0.0272794181207144,4
"F1","v2,v5,v7,v55","MLR",0.992262305783843,0.97678691735153,0.0424978052575233,0.0198746717315977,4,"MLR",0.993133837044342,0.979401511133025,0.0482979002919159,0.0254855544812775,4
"F1","v2,v5,v7,v55","WLSMV",0.999083623761217,0.99725087128365,0.0207763300656856,0.0235783965008793,4,"WLSMV",0.999522259488156,0.998566778464469,0.0229179798105233,0.0272794181207144,4
"F1","v2,v5,v7,v55","WLSMV",0.999083623761217,0.99725087128365,0.0207763300656856,0.0235783965008793,4,"MLR",0.993133837044342,0.979401511133025,0.0482979002919159,0.0254855544812775,4
"F1","v2,v7,v10,v11","MLR",0.993559145076892,0.980677435230676,0.0417363201318466,0.0252296988427122,4,"MLR",0.9984942449167,0.995482734750101,0.0192683877866005,0.0213060078356543,4
"F1","v2,v7,v10,v11","WLSMV",0.99804139451256,0.99412418353768,0.0376888149960184,0.0297747880998347,4,"MLR",0.9984942449167,0.995482734750101,0.0192683877866005,0.0213060078356543,4
"F1","v2,v7,v8,v10,v11","MLR",0.961472744023698,0.922945488047396,0.0792395429792799,0.0411970542027285,5,"MLR",0.971380414809011,0.942760829618021,0.0683322751517801,0.0360130560567944,5
"F1","v2,v7,v8,v10,v11","MLR",0.961472744023698,0.922945488047396,0.0792395429792799,0.0411970542027285,5,"WLSMV",0.996299183788052,0.992598367576105,0.039923777118323,0.0427244495339424,5
"F1","v2,v7,v8,v10,v11","WLSMV",0.990512861949037,0.981025723898073,0.0661649717540218,0.0499936896030453,5,"MLR",0.971380414809011,0.942760829618021,0.0683322751517801,0.0360130560567944,5
"F1","v2,v7,v8,v10,v11","WLSMV",0.990512861949037,0.981025723898073,0.0661649717540218,0.0499936896030453,5,"WLSMV",0.996299183788052,0.992598367576105,0.039923777118323,0.0427244495339424,5
"F1","v2,v7,v8,v10,v13","MLR",0.969690508787962,0.939381017575923,0.0737446878033002,0.0367175952569047,5,"MLR",0.99364916014996,0.98729832029992,0.0304589584028834,0.0273286810738564,5
"F1","v2,v7,v8,v10,v13","WLSMV",0.993826898329597,0.987653796659193,0.0561170519845021,0.0445796367627114,5,"MLR",0.99364916014996,0.98729832029992,0.0304589584028834,0.0273286810738564,5
"F1","v2,v7,v8,v9,v10,v13","WLSMV",0.987389064510099,0.978981774183498,0.073647577108007,0.0535555262070221,6,"WLSMV",0.983844706464471,0.973074510774118,0.0796401653421335,0.057863710408308,6
"F1","v2,v7,v8,v9,v13","WLSMV",0.980739002350392,0.961478004700784,0.0733970043743438,0.053043454208892,5,"WLSMV",0.994982592331964,0.989965184663928,0.0382832190893574,0.0420244792738135,5
"F1","v2,v7,v8,v9,v13","WLSMV",0.980739002350392,0.961478004700784,0.0733970043743438,0.053043454208892,5,"MLR",0.979145629168474,0.958291258336949,0.0499921493874978,0.0325758075764498,5
"F1","v2,v7,v9,v10","WLSMV",0.999942015565542,0.999826046696626,0.00830479678226283,0.0217533673458682,4,"MLR",0.996518641087942,0.989555923263826,0.035673727740725,0.0238318196554548,4
"F1","v2,v7,v9,v10","WLSMV",0.999942015565542,0.999826046696626,0.00830479678226283,0.0217533673458682,4,"WLSMV",0.99976246749442,0.999287402483261,0.0155661873476376,0.0264819324362235,4
"F1","v2,v7,v9,v10","MLR",0.995553523510549,0.986660570531647,0.0430174674675862,0.0195439589656294,4,"MLR",0.996518641087942,0.989555923263826,0.035673727740725,0.0238318196554548,4
"F1","v2,v7,v9,v10","MLR",0.995553523510549,0.986660570531647,0.0430174674675862,0.0195439589656294,4,"WLSMV",0.99976246749442,0.999287402483261,0.0155661873476376,0.0264819324362235,4
"F1","v2,v7,v9,v10,v11","MLR",0.970012134016178,0.940024268032356,0.0725994745092817,0.0378176405726747,5,"WLSMV",0.998381956599082,0.996763913198164,0.0279887105249192,0.0384374874538604,5
"F1","v2,v7,v9,v10,v11","MLR",0.970012134016178,0.940024268032356,0.0725994745092817,0.0378176405726747,5,"MLR",0.982950043057901,0.965900086115801,0.0546194768111552,0.0368695718568958,5
"F1","v2,v7,v9,v10,v11","WLSMV",0.993330058157393,0.986660116314786,0.0576096679873405,0.0444856294353857,5,"WLSMV",0.998381956599082,0.996763913198164,0.0279887105249192,0.0384374874538604,5
"F1","v2,v7,v9,v10,v11","WLSMV",0.993330058157393,0.986660116314786,0.0576096679873405,0.0444856294353857,5,"MLR",0.982950043057901,0.965900086115801,0.0546194768111552,0.0368695718568958,5
"F1","v2,v8,v10,v11","WLSMV",0.982908427083602,0.948725281250806,0.0666869563771541,0.0381400116082378,4,"MLR",0.977032315006876,0.931096945020628,0.0721534421281463,0.0291699128476949,4
"F1","v2,v8,v10,v11","WLSMV",0.982908427083602,0.948725281250806,0.0666869563771541,0.0381400116082378,4,"WLSMV",0.995745070093388,0.987235210280165,0.043551336244406,0.0350233472261298,4
"F1","v2,v8,v10,v11","MLR",0.973306497448134,0.919919492344401,0.0610362593464601,0.0333828181613592,4,"MLR",0.977032315006876,0.931096945020628,0.0721534421281463,0.0291699128476949,4
"F1","v2,v8,v10,v11","MLR",0.973306497448134,0.919919492344401,0.0610362593464601,0.0333828181613592,4,"WLSMV",0.995745070093388,0.987235210280165,0.043551336244406,0.0350233472261298,4
"F1","v2,v8,v10,v13","MLR",0.984468639719265,0.953405919157796,0.0519715562234529,0.0271006481588602,4,"MLR",0.969666249408428,0.908998748225284,0.0720041891364281,0.0303334365105445,4
"F1","v2,v8,v10,v13","MLR",0.984468639719265,0.953405919157796,0.0519715562234529,0.0271006481588602,4,"WLSMV",0.990261816487488,0.970785449462465,0.0581964047102542,0.0378175548159771,4
"F1","v2,v8,v10,v13","WLSMV",0.994203617430354,0.982610852291063,0.0439890518459031,0.032210953493412,4,"MLR",0.969666249408428,0.908998748225284,0.0720041891364281,0.0303334365105445,4
"F1","v2,v8,v10,v13","WLSMV",0.994203617430354,0.982610852291063,0.0439890518459031,0.032210953493412,4,"WLSMV",0.990261816487488,0.970785449462465,0.0581964047102542,0.0378175548159771,4
"F1","v2,v8,v9,v10,v11","MLR",0.955749594230754,0.911499188461508,0.0764039603837453,0.0407776326465323,5,"WLSMV",0.993190301606366,0.986380603212731,0.0557949720530777,0.0485111485088486,5
"F1","v2,v8,v9,v10,v11","WLSMV",0.987581005052237,0.975162010104475,0.064478402591882,0.0486778462461152,5,"WLSMV",0.993190301606366,0.986380603212731,0.0557949720530777,0.0485111485088486,5
"F1","v2,v8,v9,v10,v13","MLR",0.975722366917762,0.951444733835524,0.0586036315914864,0.0327824464364679,5,"MLR",0.964805535736301,0.929611071472601,0.0732274756343578,0.041279804954412,5
"F1","v2,v8,v9,v10,v13","MLR",0.975722366917762,0.951444733835524,0.0586036315914864,0.0327824464364679,5,"WLSMV",0.990812720661632,0.981625441323263,0.0612498886058526,0.0484057079439152,5
"F1","v2,v8,v9,v10,v13","WLSMV",0.994400711841916,0.988801423683832,0.0449574275381235,0.0395695347456381,5,"MLR",0.964805535736301,0.929611071472601,0.0732274756343578,0.041279804954412,5
"F1","v2,v8,v9,v10,v13","WLSMV",0.994400711841916,0.988801423683832,0.0449574275381235,0.0395695347456381,5,"WLSMV",0.990812720661632,0.981625441323263,0.0612498886058526,0.0484057079439152,5
"F1","v2,v8,v9,v11","WLSMV",0.994423728047675,0.983271184143025,0.0355159433838526,0.0285265166348076,4,"WLSMV",0.986179129159089,0.958537387477268,0.0683050529888833,0.0433372924912556,4
"F1","v2,v8,v9,v11","MLR",0.991398133313781,0.974194399941342,0.030867977505746,0.0240915978184919,4,"WLSMV",0.986179129159089,0.958537387477268,0.0683050529888833,0.0433372924912556,4
"F1","v2,v8,v9,v13","WLSMV",0.987657582076655,0.962972746229965,0.054067188089221,0.0360437108559994,4,"WLSMV",0.977771699149267,0.933315097447801,0.0754652013342789,0.0452938726682004,4
"F1","v3,v5,v10,v55","MLR",0.995526130083112,0.986578390249337,0.0361099770876947,0.0179501226244539,4,"WLSMV",0.996593265922579,0.989779797767737,0.0790907504234312,0.0409821068232891,4
"F1","v3,v7,v10,v11","WLSMV",0.995896308135867,0.987688924407601,0.0564156151009427,0.0373938692762691,4,"MLR",0.97394479153391,0.921834374601729,0.0784568266043473,0.0321576227969806,4
"F1","v3,v7,v10,v11","WLSMV",0.995896308135867,0.987688924407601,0.0564156151009427,0.0373938692762691,4,"WLSMV",0.995713592368342,0.987140777105027,0.0478296338220108,0.03504400337327,4
"F1","v3,v7,v10,v11","MLR",0.985421796001007,0.956265388003021,0.0646389145060332,0.0316211537624982,4,"MLR",0.97394479153391,0.921834374601729,0.0784568266043473,0.0321576227969806,4
"F1","v3,v7,v10,v11","MLR",0.985421796001007,0.956265388003021,0.0646389145060332,0.0316211537624982,4,"WLSMV",0.995713592368342,0.987140777105027,0.0478296338220108,0.03504400337327,4
"F1","v3,v7,v10,v13","MLR",0.995788698472329,0.987366095416986,0.0374958039003383,0.0198834864206805,4,"MLR",0.999472057587322,0.998416172761967,0.0104589563836447,0.0215517618024197,4
"F1","v3,v7,v13,v55","WLSMV",0.991191365138508,0.973574095415523,0.0511596267394717,0.0314328382048692,4,"WLSMV",0.990594949222969,0.971784847668907,0.077692264555591,0.0415559472372551,4
"F1","v3,v7,v13,v55","MLR",0.985752575384778,0.957257726154335,0.0477398847227927,0.0233166233513858,4,"WLSMV",0.990594949222969,0.971784847668907,0.077692264555591,0.0415559472372551,4
"F1","v3,v7,v8,v10","WLSMV",0.996597131658224,0.989791394974673,0.0631536547106221,0.0384716095363011,4,"MLR",0.988491274433921,0.965473823301762,0.0589955754967173,0.0264404335717312,4
"F1","v3,v7,v8,v10","WLSMV",0.996597131658224,0.989791394974673,0.0631536547106221,0.0384716095363011,4,"WLSMV",0.998259160110684,0.994777480332051,0.0373285403757011,0.0325179546695747,4
"F1","v3,v7,v8,v10,v11","MLR",0.974924150625266,0.949848301250532,0.0649996694858813,0.0377912696551001,5,"WLSMV",0.992550309170727,0.985100618341454,0.0556326089645479,0.0489842583412254,5
"F1","v3,v7,v8,v10,v11","WLSMV",0.994593351085229,0.989186702170459,0.0511204572163237,0.0445580146399247,5,"WLSMV",0.992550309170727,0.985100618341454,0.0556326089645479,0.0489842583412254,5
"F1","v3,v7,v8,v10,v13","MLR",0.976807837333016,0.953615674666032,0.0658583639947436,0.0354318122099116,5,"MLR",0.987542452590449,0.975084905180898,0.0422004037190838,0.0315434406956311,5
"F1","v3,v7,v8,v10,v13","MLR",0.976807837333016,0.953615674666032,0.0658583639947436,0.0354318122099116,5,"WLSMV",0.998820337499494,0.997640674998987,0.0215353757227776,0.0376265763049131,5
"F1","v3,v7,v8,v10,v13","WLSMV",0.99631545825138,0.992630916502759,0.0446474274511046,0.0411129556352517,5,"MLR",0.987542452590449,0.975084905180898,0.0422004037190838,0.0315434406956311,5
"F1","v3,v7,v8,v10,v13","WLSMV",0.99631545825138,0.992630916502759,0.0446474274511046,0.0411129556352517,5,"WLSMV",0.998820337499494,0.997640674998987,0.0215353757227776,0.0376265763049131,5
"F1","v3,v7,v9,v13","MLR",0.996667217366507,0.990001652099521,0.0240296715022764,0.0186946442969264,4,"WLSMV",0.997479154358422,0.992437463075267,0.0258360619558012,0.0295624807396821,4
"F1","v3,v7,v9,v13","MLR",0.996667217366507,0.990001652099521,0.0240296715022764,0.0186946442969264,4,"MLR",0.992390433580912,0.977171300742737,0.0322670005430067,0.0254405926251444,4
"F1","v3,v8,v10,v11","WLSMV",0.984833241075416,0.954499723226248,0.0621740508120658,0.0380143496060189,4,"WLSMV",0.988377464907189,0.965132394721568,0.0689448639136832,0.0423217761316735,4
"F1","v3,v8,v10,v11","MLR",0.971504911705742,0.914514735117226,0.0613835045259908,0.0324338146677661,4,"WLSMV",0.988377464907189,0.965132394721568,0.0689448639136832,0.0423217761316735,4
"F1","v3,v8,v10,v13","WLSMV",0.989996763045047,0.96999028913514,0.05925081368444,0.0371209313807169,4,"WLSMV",0.980275327531781,0.940825982595342,0.0795139775943606,0.0452541932694363,4
"F1","v3,v8,v10,v13","MLR",0.970330452071534,0.910991356214603,0.072274763997696,0.0321607258261096,4,"WLSMV",0.980275327531781,0.940825982595342,0.0795139775943606,0.0452541932694363,4
